LazyLinkedListSortedSet;8;10;100;200; 3.1402166084788032E7
LazyLinkedListSortedSet;8;10;1000;2000; 2245401.6966067865
LazyLinkedListSortedSet;8;10;10000;20000; 201339.82035928144
LazyLinkedListSortedSet;8;100;100;200; 1.172808133732535E7
LazyLinkedListSortedSet;8;100;1000;2000; 2458437.905236908
LazyLinkedListSortedSet;8;100;10000;20000; 165439.90024937657
LazyLinkedListSortedSet;10;0;100;200; 4.8872148554336995E7
LazyLinkedListSortedSet;10;0;1000;2000; 6949176.558603492
LazyLinkedListSortedSet;10;0;10000;20000; 234884.289276808
LazyLinkedListSortedSet;10;10;100;200; 3.7193703389830515E7
LazyLinkedListSortedSet;10;10;1000;2000; 2390459.122632104
LazyLinkedListSortedSet;10;10;10000;20000; 216233.68211260586
LazyLinkedListSortedSet;10;100;100;200; 1.1375996009975063E7
LazyLinkedListSortedSet;10;100;1000;2000; 2683039.900249377
LazyLinkedListSortedSet;10;100;10000;20000; 164143.1421446384
LazyLinkedListSortedSet;12;0;100;200; 6.769435760598505E7
LazyLinkedListSortedSet;12;0;1000;2000; 7846542.6008968605
LazyLinkedListSortedSet;12;0;10000;20000; 255090.68261086196
LazyLinkedListSortedSet;12;10;100;200; 4.423522122571001E7
LazyLinkedListSortedSet;12;10;1000;2000; 2932358.2834331337
LazyLinkedListSortedSet;12;10;10000;20000; 225924.26507224713
LazyLinkedListSortedSet;12;100;100;200; 1.0937791521197008E7
LazyLinkedListSortedSet;12;100;1000;2000; 2846477.567298106
LazyLinkedListSortedSet;12;100;10000;20000; 172037.8863409771
