CoarseGrainedListBasedSet;1;0;100;200; 7646893.213572854
CoarseGrainedListBasedSet;1;0;1000;2000; 973148.2775836245
CoarseGrainedListBasedSet;1;0;10000;20000; 31027.458811782326
CoarseGrainedListBasedSet;1;10;100;200; 7285558.662006989
CoarseGrainedListBasedSet;1;10;1000;2000; 919859.4917787742
CoarseGrainedListBasedSet;1;10;10000;20000; 30055.91612581128
CoarseGrainedListBasedSet;1;100;100;200; 4353963.627304434
CoarseGrainedListBasedSet;1;100;1000;2000; 727471.5284715286
CoarseGrainedListBasedSet;1;100;10000;20000; 28675.32467532468
CoarseGrainedListBasedSet;4;0;100;200; 5418277.805486284
CoarseGrainedListBasedSet;4;0;1000;2000; 722927.2908366534
CoarseGrainedListBasedSet;4;0;10000;20000; 30166.084788029926
CoarseGrainedListBasedSet;4;10;100;200; 5066527.100944803
CoarseGrainedListBasedSet;4;10;1000;2000; 651041.6873449131
CoarseGrainedListBasedSet;4;10;10000;20000; 29421.656686626746
CoarseGrainedListBasedSet;4;100;100;200; 3015080.3571428573
CoarseGrainedListBasedSet;4;100;1000;2000; 575036.282306163
CoarseGrainedListBasedSet;4;100;10000;20000; 27946.58012980529
CoarseGrainedListBasedSet;6;0;100;200; 5611701.240694788
CoarseGrainedListBasedSet;6;0;1000;2000; 715684.5771144279
CoarseGrainedListBasedSet;6;0;10000;20000; 30354.29141716567
CoarseGrainedListBasedSet;6;10;100;200; 5043657.711442786
CoarseGrainedListBasedSet;6;10;1000;2000; 643985.6150793651
CoarseGrainedListBasedSet;6;10;10000;20000; 28665.668662674652
CoarseGrainedListBasedSet;6;100;100;200; 3052732.009925558
CoarseGrainedListBasedSet;6;100;1000;2000; 573065.4437283094
CoarseGrainedListBasedSet;6;100;10000;20000; 26905.68862275449
CoarseGrainedListBasedSet;8;0;100;200; 5181432.984554061
CoarseGrainedListBasedSet;8;0;1000;2000; 722126.0587942202
CoarseGrainedListBasedSet;8;0;10000;20000; 30073.852295409182
CoarseGrainedListBasedSet;8;10;100;200; 4954655.069582505
CoarseGrainedListBasedSet;8;10;1000;2000; 635186.6336633663
CoarseGrainedListBasedSet;8;10;10000;20000; 29479.78032950574
CoarseGrainedListBasedSet;8;100;100;200; 3016414.8037754595
CoarseGrainedListBasedSet;8;100;1000;2000; 568263.785394933
CoarseGrainedListBasedSet;8;100;10000;20000; 27963.591022443892
CoarseGrainedListBasedSet;10;0;100;200; 5484647.2925981125
CoarseGrainedListBasedSet;10;0;1000;2000; 715651.8078256563
CoarseGrainedListBasedSet;10;0;10000;20000; 30318.8622754491
CoarseGrainedListBasedSet;10;10;100;200; 4967661.698956781
CoarseGrainedListBasedSet;10;10;1000;2000; 619635.2824578792
CoarseGrainedListBasedSet;10;10;10000;20000; 29374.06483790524
CoarseGrainedListBasedSet;10;100;100;200; 3010386.9846000997
CoarseGrainedListBasedSet;10;100;1000;2000; 569128.9043133367
CoarseGrainedListBasedSet;10;100;10000;20000; 27319.582504970178
CoarseGrainedListBasedSet;12;0;100;200; 5726111.829025845
CoarseGrainedListBasedSet;12;0;1000;2000; 713712.226640159
CoarseGrainedListBasedSet;12;0;10000;20000; 30412.468827930177
CoarseGrainedListBasedSet;12;10;100;200; 4917623.073097961
CoarseGrainedListBasedSet;12;10;1000;2000; 620940.1794616153
CoarseGrainedListBasedSet;12;10;10000;20000; 29293.82470119522
CoarseGrainedListBasedSet;12;100;100;200; 2978571.4285714286
CoarseGrainedListBasedSet;12;100;1000;2000; 570232.9855936414
CoarseGrainedListBasedSet;12;100;10000;20000; 26735.689397710306
HandOverHandListBasedSet;1;0;100;200; 3779507.48502994
HandOverHandListBasedSet;1;0;1000;2000; 436843.04932735424
HandOverHandListBasedSet;1;0;10000;20000; 22849.650349650354
HandOverHandListBasedSet;1;10;100;200; 3724319.1808191813
HandOverHandListBasedSet;1;10;1000;2000; 392444.16749750753
HandOverHandListBasedSet;1;10;10000;20000; 22654.03788634098
