CoarseGrainedListBasedSet;1;0;100;200; 1.096120339830085E7
CoarseGrainedListBasedSet;1;0;1000;2000; 1386045.4545454546
CoarseGrainedListBasedSet;1;0;10000;20000; 55210.78921078922
CoarseGrainedListBasedSet;1;10;100;200; 1.0539879620379621E7
CoarseGrainedListBasedSet;1;10;1000;2000; 549265.2347652349
CoarseGrainedListBasedSet;1;10;10000;20000; 49725.27472527473
CoarseGrainedListBasedSet;1;100;100;200; 9766134.865134867
CoarseGrainedListBasedSet;1;100;1000;2000; 843502.4975024976
CoarseGrainedListBasedSet;1;100;10000;20000; 41538.73063468266
CoarseGrainedListBasedSet;4;0;100;200; 6561836.245631552
CoarseGrainedListBasedSet;4;0;1000;2000; 762362.95556665
CoarseGrainedListBasedSet;4;0;10000;20000; 50696.606786427146
CoarseGrainedListBasedSet;4;10;100;200; 5308157.763354967
CoarseGrainedListBasedSet;4;10;1000;2000; 382282.57613579626
CoarseGrainedListBasedSet;4;10;10000;20000; 45346.97953070394
CoarseGrainedListBasedSet;4;100;100;200; 4015582.9170829174
CoarseGrainedListBasedSet;4;100;1000;2000; 471545.9081836327
CoarseGrainedListBasedSet;4;100;10000;20000; 37083.41658341659
CoarseGrainedListBasedSet;6;0;100;200; 6208394.408387419
CoarseGrainedListBasedSet;6;0;1000;2000; 713545.18222666
CoarseGrainedListBasedSet;6;0;10000;20000; 49444.111776447106
CoarseGrainedListBasedSet;6;10;100;200; 5233408.387418872
CoarseGrainedListBasedSet;6;10;1000;2000; 369019.98001998005
CoarseGrainedListBasedSet;6;10;10000;20000; 44354.29141716567
CoarseGrainedListBasedSet;6;100;100;200; 3783661.5077383923
CoarseGrainedListBasedSet;6;100;1000;2000; 442823.2651023464
CoarseGrainedListBasedSet;6;100;10000;20000; 36301.04842735896
CoarseGrainedListBasedSet;8;0;100;200; 6037975.037443834
CoarseGrainedListBasedSet;8;0;1000;2000; 706260.109835247
CoarseGrainedListBasedSet;8;0;10000;20000; 47565.08728179552
CoarseGrainedListBasedSet;8;10;100;200; 5087808.882235529
CoarseGrainedListBasedSet;8;10;1000;2000; 368417.9551122195
CoarseGrainedListBasedSet;8;10;10000;20000; 43980.04987531172
CoarseGrainedListBasedSet;8;100;100;200; 3798953.117206983
CoarseGrainedListBasedSet;8;100;1000;2000; 437189.4317048854
CoarseGrainedListBasedSet;8;100;10000;20000; 37424.86270594109
CoarseGrainedListBasedSet;10;0;100;200; 5806117.764471058
CoarseGrainedListBasedSet;10;0;1000;2000; 720403.4912718205
CoarseGrainedListBasedSet;10;0;10000;20000; 46558.32502492523
CoarseGrainedListBasedSet;10;10;100;200; 4782865.701447828
CoarseGrainedListBasedSet;10;10;1000;2000; 369248.62705941085
CoarseGrainedListBasedSet;10;10;10000;20000; 43464.570858283434
CoarseGrainedListBasedSet;10;100;100;200; 3761451.0978043913
CoarseGrainedListBasedSet;10;100;1000;2000; 437073.3167082294
CoarseGrainedListBasedSet;10;100;10000;20000; 34691.770573566086
CoarseGrainedListBasedSet;12;0;100;200; 5872222.831505484
CoarseGrainedListBasedSet;12;0;1000;2000; 722380.3589232304
CoarseGrainedListBasedSet;12;0;10000;20000; 46698.05680119581
CoarseGrainedListBasedSet;12;10;100;200; 4637161.933233682
CoarseGrainedListBasedSet;12;10;1000;2000; 358028.9132602194
CoarseGrainedListBasedSet;12;10;10000;20000; 43203.59281437126
CoarseGrainedListBasedSet;12;100;100;200; 3639796.6101694917
CoarseGrainedListBasedSet;12;100;1000;2000; 432154.19161676645
CoarseGrainedListBasedSet;12;100;10000;20000; 36546.586945690084
HandOverHandListBasedSet;1;0;100;200; 1987524.7376311845
HandOverHandListBasedSet;1;0;1000;2000; 205195.80419580423
HandOverHandListBasedSet;1;0;10000;20000; 19695.652173913044
HandOverHandListBasedSet;1;10;100;200; 1905762.7372627375
HandOverHandListBasedSet;1;10;1000;2000; 196542.72863568217
HandOverHandListBasedSet;1;10;10000;20000; 19794.10294852574
HandOverHandListBasedSet;1;100;100;200; 1867727.6361819091
HandOverHandListBasedSet;1;100;1000;2000; 197980.0099950025
HandOverHandListBasedSet;1;100;10000;20000; 18711.288711288715
HandOverHandListBasedSet;4;0;100;200; 749749.7502497503
HandOverHandListBasedSet;4;0;1000;2000; 336259.74025974027
HandOverHandListBasedSet;4;0;10000;20000; 35661.50773839241
HandOverHandListBasedSet;4;10;100;200; 876167.8321678323
HandOverHandListBasedSet;4;10;1000;2000; 342531.20319520717
HandOverHandListBasedSet;4;10;10000;20000; 34706.29370629371
HandOverHandListBasedSet;4;100;100;200; 878421.5784215785
